Model_ID,Case_Name,ai_facts,ai_issue,ai_decision,ai_reasons,ai_ratio,human_facts,human_issue,human_decision,human_reasons,human_ratio
OPENAI.gpt-4o,Machtinger v HOJ Industries Ltd.,"The plaintiff, Machtinger, was an employee of HOJ Industries Ltd.  He was dismissed from his position.  The dismissal was characterized by a lack of procedural fairness, with no opportunity for the employee to respond to allegations against him before the decision to terminate was made.","Was the dismissal of the plaintiff, Machtinger, procedurally fair?",The dismissal was deemed to be procedurally unfair.,The court found that the employer failed to provide the employee with a reasonable opportunity to respond to the allegations against him before the termination decision was made.  The employer did not give him the chance to defend himself against the accusations. This was viewed as a violation of the principle of natural justice.  The employer's actions were considered arbitrary and did not adhere to reasonable standards of conduct.,"Employers have a duty to provide reasonable procedural fairness to employees when considering termination. This includes providing notice of the allegations, an opportunity to respond, and a chance to present evidence in defense.","Both appellants began working for HOJ Industries, a car dealer, in 1978, and were discharged in 1985 without cause.  At the time they were dismissed Machtinger was credit manager and rust‑proofing sales manager and Lefebvre was sales manager.  Each had entered into a contract for employment for an indefinite period which contained a clause allowing the respondent to terminate his employment without cause, in Machtinger's case without notice and in Lefebvre's case on two weeks' notice.  Under the provincial
Employment Standards Act
the appellants were entitled to a minimum notice period of four weeks.  After they were dismissed, the respondent paid each of them the equivalent of four weeks' salary.  The appellants brought action for wrongful dismissal and the trial judge found that they were entitled to reasonable notice of termination, and that the period of reasonable notice for Machtinger was 7 months and for Lefebvre, 7½ months, however this was overturned by the Court of Appeal.",What should the notice period be in order to terminate employment if notice required in employment contract violates legislated standards?,"Appeal allowed, lower court judgment restored.","McLachlin, writing a concurring judgment, examined the legal principles governing the implication of terms.  She identifies three types of implied terms:
terms implied by fact (intention required);
terms implied by law (no intention required); and
terms implied by custom and usage,
and identifies #2 as the type the courts will read into a contract.  Implication of law can be from custom, for business efficiency (what is necessary in a contract), or what is reasonable (from Denning's dissent in
Liverpool City Council v Irwin
).
She finds that the Court of Appeal erred in characterizing a term implied in law as a term implied in fact, which brought in the intentionality of the parties.  Holding that the employer had a legal obligation to provide reasonable notice and that this can only be displaced by an express contrary agreement, the court imposed a reasonable term of notification on HOJ; HOJ industries.","Terms can be implied by the court based on:
custom or usage;
if necessary for business efficacy;
legal incidents of a particular class of contract."
OPENAI.gpt-4o,Homex Realty and Development Co. Ltd. v Wyoming (Village),I don't know,I don't know,I don't know,I don't know,I don't know,"As a condition of registration of a plan of subdivision in the Village of Wyoming, Atkinson, the owner and subdivider of the parcel of land, entered into an agreement with the Village for the installation of municipal services in the subdivision. This agreement, dated January 22, 1968, and registered September 26, 1975, provided in a general way for the owner's providing ""all the requirements financial and otherwise, of the Corporation re surfacing of roads, installation of services and drainage"". The agreement also prevented the sale of the lands in question until the agreement had been fully carried out, except with the consent of the Village, but the provision did not provide that consent would operate to release Atkinson from his obligation to the Village. Before any services were installed, Homex bought the great majority of the lots on the subdivision with the Village's consent. There was some question as to whether or not Homex had undertaken to assume the obligations of the original subdivider. Nevertheless, when protracted negotiations between the Village and Homex concerning the installation of services proved fruitless, the Village, in April 1976, pursuant to s. 29(3) (now
s. 50(3)
) of the
Planning Act
and without notice to Homex, enacted by-law 7 deeming the lots purchased by Homex not to be a registered plan of subdivision. Homex, in September 1976, made application for judicial review for an order quashing by-law 7 and, while the application was pending, checkerboarded its lots.
In November 1975, Homex and the Village negotiated the installation of services along the only street requiring them. By-law 6, enacted in December 1975, provided that it was the policy of the Village that it would neither assume responsibility for a water pipeline constructed by Homex nor permit its connection to the municipal water supply system. Homex coupled an application in judicial review to quash by-law 6 with the application for an order to quash by-law 7.","What qualifies as a ""legislative"" decision such that no duty of procedural fairness applies?",Appeal dismissed.,"Estey, writing for the majority, held that while the passage of By-law 7 had some characteristics of a community interest, it was also clearly the culmination of the dispute between the village and Homex.  As a result he found that the decision was quasi-judicial such as to attract the principle of notice and the doctrine of
audi alteram partem
.  Despite this, however, he held that the conduct of Homex to rid itself of the obligations under the agreement with Atkinson were such that it should be denied a discretionary remedy.  There was also no basis to challenge By-law 6 as it simply stated the facts of the agreement with Atkinson.
Dickson, in the dissent, is quoted:
The courts long ago developed the general proposition that wherever a statute authorizes the interference with property or other rights and is silent as to whether or not the agency in question is required to give notice prior to the intervention in such rights, the courts will ""supply the omission of the legislature"" and require the agency in question to afford the subject an opportunity of being heard before it proceeds.
He held that an act could not be labelled ""legislative"" merely for the purpose of dispensing with fairness. It was not particularly important that the function of the municipality was classified as ""legislative"" or ""quasi-judicial"", rather, it was necessary to look at the nature of the function and to the facts of each case. The by-law in question was not of wide and general application, but was rather aimed at deliberately limiting the rights of Homex, entitling it to some procedural safeguards - at a minimum, notice of the proposed by-law and the opportunity to be heard.","In general, the courts have not imposed procedural requirements on the subordinate law-making function.
The facts of each case are key to determining the level of procedural fairness required."
OPENAI.gpt-4o,Bell Canada v Canadian Telephone Employees Association,"Bell Canada and the Canadian Telephone Employees Association (CTEA) were engaged in collective bargaining negotiations.  The CTEA sought to include a clause requiring Bell to offer employees a choice between a new pension plan or a continuation of the old one.  Bell refused, arguing this was a managerial prerogative.  The dispute went to arbitration.",Did the arbitrator exceed their authority in ordering Bell to offer employees a choice between pension plans?,The decision of the arbitrator was upheld by the court.,The arbitrator's decision was based on the interpretation of the collective bargaining agreement and the specific circumstances of the dispute. The arbitrator considered that the employees had a legitimate interest in the pension issue and that Bell's refusal to offer a choice was not justified.,"Arbitrators have the authority to interpret collective bargaining agreements and make decisions on disputes arising from them, provided their decisions are not arbitrary or capricious and are supported by the language and context of the agreement.  The fact that the employer sought to avoid making a choice for employees, in this case, could be seen as an impediment to the successful resolution of the dispute.","This is an appeal of the decision in
Communications, Energy and Paperworkers Union of Canada v Bell Canada
.  On appeal Bell is arguing that the Canadian Human Rights Tribunal process is unfair because the Canadian Human Rights Commission makes regulations that the Tribunal must follow, and then appears in front of them seeking favorable decisions.  They claim that this constitutes a conflict of interest and a lack of necessary ""judicial"" independence.",Does the Canadian Human Rights Tribunal lack independence and impartiality because of the power of the Canadian Human Rights Commission to issue binding guidelines for them before they appear in front of them?,"Appeal dismissed, case to proceed to Tribunal.","The court recognizes that Bell's claims are not without merit, however after consideration they dismiss them.  The court held that Bell did not provide sufficient evidence for their claims and also because they misunderstand impartiality - it does not mean having the freedom to decide a case however one wishes to, being subject to certain binding principles is perfectly legitimate for an impartial judiciary.  Further, the Commission cannot create guidelines that favour them in the Tribunal, because to do so would be
ultra vires
their powers given in the
Canadian Human Rights Act
and the Tribunal is not bound by any such guidelines.  The powers that the Commission has to enact guidelines under
s.27(2)
and
s.27(3)
of the
Act
are constrained as all powers to create subordinate legislation are, and therefore the system is not flawed.","Having one's decisions bound by enacted guidelines does not affect impartiality.
Agencies cannot enact subordinate legislation outside of their delegated powers."
OPENAI.gpt-4o,Catholic Children's Aid Society of Metropolitan Toronto v CM,I don't know,I don't know,I don't know,I don't know,I don't know,"The aid society took SM into protection on several occasions and supervised her mother, CM, on parenting skills. On consent, SM was made a ward of the society 1989. Throughout the wardship, the society continued to work with CM and facilitated regular visits with SM, however, bonding between mother and daughter remained minimal. In December 1989, after a second four-month wardship, the society brought a status review application seeking an order of Crown wardship without access for the purposes of adoption. CM opposed the motion and the matter was dealt with sporadically throughout 1991. In February 1992 the Ontario Provincial Court ordered that SM be returned to CM on the basis that court intervention was no longer necessary to protect the child. The judge considered CM capable of acquiring the skill to care for her daughter adequately. The society obtained a stay of the order and unsuccessfully appealed to the Ontario Court (General Division). The Court of Appeal granted a stay of the order for return pending appeal and a motion for the introduction of fresh evidence. The new evidence concerned the consistent and repeated assertions of the child that she regarded her foster family as her real family, that she did not want to see her birth mother and that attempts to implement access visits with CM had become almost impossible because of the child's negative reactions - emotional, psychological and physical.  It allowed the appeal, set aside the order for the return of the child to the mother and ordered that the child be made a Crown ward without access for the purposes of adoption. CM appealed to the Supreme Court.",Does the child need continued protection?,Appeal dismissed.,"L'Heureux-Dubé, writing for the court, reviewed the case law and determined that when a court is determining whether the wardship should be terminated or continue, the judge should not determine whether an order of wardship should have been made in the previous or earlier hearings, but instead
now
consider whether continuation of the wardship in the current proceedings is in the best interests of the child without overlooking the parents' rights.  The review hearing is not about retrying the original need for a protection order, but rather the court should determine the circumstances of the parents or parent since the last order as it relates to the situation with respect to the child's custody, including their physical, mental and emotional state since that time and also whether there is now a lifestyle, including attitudes of the parent, that warrants the child being returned to the parent or to wardship.
She lays out a two part test:
Does the child continue to need protection and require a court order for protection?
The children's aid society must continue to justify its intervention by showing that a court order is necessary to protect the child in the future.  This does not mean that an absence of proof of a deficiency in the parent's parenting capacity is enough to return the child to the parent.  A court order may be necessary to protect the child from emotional harm which would result in future if the child were taken from its psychological parents.
What is in the best interests of the children?
This should be decided through a balancing of the considerations such as the importance of the continuity of care, the child’s physical/emotional/psychological needs, the benefit of a child's bond to his/her biological parent, as well as psychological bonding of child to his/her foster family.
The furtherance and protection of the child’s best interests must take priority over the desires and interests of the parent.
The question is not merely whether the parent has seen the light and is now prepared to be a good parent, but whether or not the parent has, in factk turned a new leaf and whether he or she is now able to give to the children the care they require?
The children's aid society must continue to justify its intervention by showing that a court order is necessary to protect the child in the future.  This does not mean that an absence of proof of a deficiency in the parent's parenting capacity is enough to return the child to the parent.  A court order may be necessary to protect the child from emotional harm which would result in future if the child were taken from its psychological parents.
This should be decided through a balancing of the considerations such as the importance of the continuity of care, the child’s physical/emotional/psychological needs, the benefit of a child's bond to his/her biological parent, as well as psychological bonding of child to his/her foster family.
The furtherance and protection of the child’s best interests must take priority over the desires and interests of the parent.
The question is not merely whether the parent has seen the light and is now prepared to be a good parent, but whether or not the parent has, in factk turned a new leaf and whether he or she is now able to give to the children the care they require?
Applying this to the case at bar, she finds there remains a need for continued protection; the child has exhibited strong resistance to seeing her birth mother, and her birth mother has difficulty recognizing SM's emotional and physical needs.  Between the lack of bonding with the birth mother and the bonding with the foster family, it would be in the best interests of the child to be made a ward of the respondent society, with a view to her adoption by her foster family.",Two stage test for review of a protection order.
OPENAI.gpt-4o,Edgeworth Construction Ltd. v N.D. Lea & Associates Ltd.,"Edgeworth Construction Ltd. (Edgeworth) contracted with N.D. Lea & Associates Ltd. (Lea) to provide engineering services for a construction project.  Lea allegedly failed to properly design the project, resulting in significant cost overruns and delays for Edgeworth. Edgeworth sued Lea for breach of contract, claiming that Lea's deficient engineering work was the cause of the project problems.  The court heard evidence regarding the scope of Lea's work, the design flaws, and the impact on the project timeline and budget.","Whether N.D. Lea & Associates Ltd. breached their contract with Edgeworth Construction Ltd. by providing deficient engineering services, causing cost overruns and delays.","The court found in favor of Edgeworth Construction Ltd., ruling that N.D. Lea & Associates Ltd. had breached their contract.","The court found that Lea's engineering design contained significant flaws that directly caused substantial cost overruns and delays for Edgeworth.  Evidence presented by Edgeworth demonstrated that these flaws were not due to Edgeworth's own actions, but rather stemmed from the deficient work of Lea.  The court concluded that Lea had not met the standard of care expected in a professional engineering contract.","Engineering firms have a duty to provide services that meet a reasonable standard of care.  Breach of contract occurs when an engineering firm's work is deficient, and such deficiencies directly cause significant cost overruns and delays to the contracting party.","Edgeworth Construction Ltd. was engaged in the business of building roads in British Columbia.  In 1977, it bid on a contract to build a section of highway in the Revelstoke area.  Its bid was successful, and Edgeworth entered into a contract with the province for the work.  Edgeworth alleges that it lost money on the project due to errors in the specifications and construction drawings.  It commenced proceedings for negligent misrepresentation against the engineering firm which prepared those drawings, N.D. Lea & Associates Ltd. as well as the individual engineers who affixed their seals to the drawings.",Is the defendent exempt from liability due to the intervention of the Ministry and their liability clause?,Appeal allowed.,"McLachlin, writing for the majority, holds that liability for negligent misrepresentation occurs when a defendant:
makes a representation,
knows it will be relied upon, and
it is relied upon.
When Edgeworth performed the construction it was relying on N.D. Lea, not the provincial government.  Following the provisions in
London Drugs
the court finds there was no express or implied protection of the respondent in the contract.  Further, unlike in
London Drugs
the respondent could have drawn up a contract that protected it from liability.","Employees who are not ""powerless"" will not benefit from an employer's exemption."
OPENAI.gpt-4o,Miglin v Miglin,I don't know,I don't know,I don't know,I don't know,I don't know,"The parties were married for 14 years and had four children. They operated a resort lodge in Algonquin Park in the summer and lived in Toronto in the winter. Both parties worked in the business; the husband handled the finance and the wife the day-to-day operation of the lodge. When they separated in 1993, both parties were in their early 40s and all the children were under 8 years old. The wife wanted to stay home with the children given their ages. After around fifteen months of negotiation, the parties signed an agreement, wherein:
the husband kept the lodge and his start-up business;
the wife kept the matrimonial home in Toronto (worth approximately the same as the lodge at $250,000);
the husband would pay $60,000/year in child support;
a consulting agreement providing the wife with $15,000/year for five years, renewable on consent; and
a full and final release of any future spousal support claims.
After the divorce judgment was issued in 1997, the wife's childcare obligations changed and the consulting agreement was not renewed. She applied to the court for relief, including spousal support. The trial judge referred to the husband as ""manipulative"" and ""obsessive"". The application was allowed, child support was brought in line with the
Guidelines
and the wife was awarded support of $4,400/month for five years. The Court of Appeal affirmed the judgment regarding spousal support, and the husband was given leave to appeal to the Supreme Court of Canada.",When should a support agreement be upheld by the courts?,Appeal allowed; original support order stands.,"Arbour and Bastarache, writing for the majority, stress finality and certainty as key principles in support agreements, citing
s. 9 of the
Divorce Act
; these are contracts and as long as they were entered into openly, the courts should enforce them.
They state that when considering whether to uphold a support agreement, there is a two stage analysis:
The formation of the agreement
: was the agreement ""unimpeachably negotiated""?
Factors to consider:
representation by counsel: the degree of professional assistance received by the party is relevant, but a court should not presume an imbalance of power.
circumstances: was one or both parties vulnerable and if so, did presence of counsel rectify this vulnerability?
duration of negotiations: was the agreement negotiated over a reasonable amount of time?
Substance of the agreement: does the agreement remain in substantial compliance with the objectives of the
Divorce Act
?
The analysis should not be restricted to the spousal support component – look at the whole agreement; the agreement as a whole should substantially comply with the factors and objectives of the
Act
(including the principles of certainty, autonomy and finality).
An agreement can be modified to bring it in line with the principles in the
Act
.
Agreement's correspondence to the parties' original intentions
: were the current circumstances anticipated when the agreement was drafted?
Foreseeability is interpreted broadly; circumstances do not have to have been explicitly considered/contemplated
Foreseeable circumstances include a change of job, assets going down in value, etc.
Factors to consider:
representation by counsel: the degree of professional assistance received by the party is relevant, but a court should not presume an imbalance of power.
circumstances: was one or both parties vulnerable and if so, did presence of counsel rectify this vulnerability?
duration of negotiations: was the agreement negotiated over a reasonable amount of time?
Substance of the agreement: does the agreement remain in substantial compliance with the objectives of the
Divorce Act
?
The analysis should not be restricted to the spousal support component – look at the whole agreement; the agreement as a whole should substantially comply with the factors and objectives of the
Act
(including the principles of certainty, autonomy and finality).
An agreement can be modified to bring it in line with the principles in the
Act
.
representation by counsel: the degree of professional assistance received by the party is relevant, but a court should not presume an imbalance of power.
circumstances: was one or both parties vulnerable and if so, did presence of counsel rectify this vulnerability?
duration of negotiations: was the agreement negotiated over a reasonable amount of time?
The analysis should not be restricted to the spousal support component – look at the whole agreement; the agreement as a whole should substantially comply with the factors and objectives of the
Act
(including the principles of certainty, autonomy and finality).
An agreement can be modified to bring it in line with the principles in the
Act
.
Foreseeability is interpreted broadly; circumstances do not have to have been explicitly considered/contemplated
Foreseeable circumstances include a change of job, assets going down in value, etc.
Foreseeable circumstances include a change of job, assets going down in value, etc.
Generally, where negotiation of the agreement was correct and the agreement remains in substantial compliance with the
Act
, the court should defer to the wishes of the party and accord the agreement great weight.
Applying this to the case at bar:
Both parties had engaged the services of expert counsel and negotiations persisted over a lengthy period. Although the husband may have been the dominant party, the wife had adequate counsel; there was no hint of any vulnerabilities that might not be compensated by counsel.
The quantum of child support established in the agreement intended to provide the wife with a minimum amount of income in contemplation of her not working. While the wife argues that the business generates income, this was accounted for when the assets were valued and divided. The consulting contract reflects the parties' intention to provide the wife with a source of employment income for a limited time. The wife chose not to go back to the workforce, and had substantial assets even without support; there was no hardship or long-term disadvantage.
In the result, the original order should stand.
LeBel and Deschamps, in the dissent, stress very different concepts: interdependence and unequal bargaining power.  They propose a simpler test; is the agreement objectively unfair when considered now?
The dissenters disagree with the majority in two key areas.  One, the presence of counsel may not be enough to negate a power imbalance, and two, that very little deference should be given to agreements that deviate from the objectives in
s. 15.2(6)
of the
Act
; any fair agreement should reasonably realize the four stated objectives.","Establishes the test for enforcement of support agreements.
Miglin
applies only to final spousal support agreements.  A final agreement is one which limits the amount or duration of support or waives support entirely; it does not contemplate variation."
OPENAI.gpt-4o,Dobson v Dobson,I don't know,I don't know,I don't know,I don't know,I don't know,"Cynthia Dobson was a pregnant woman.  While in the 27th week of pregnancy she was driving her car when her negligent actions caused a car accident.  The fetus was permanently injured, and was born prematurely that day.  Her son, Ryan Dobson, suffered physical and mental injuries, including cerebral palsy.  His grandfather launched a tort claim for damages against his mother.  Ryan was successful at the Court of Appeal, which his mother appealed.",Should a mother be liable in tort for damages to her child arising from a prenatal negligent act that allegedly injured the fetus in her womb?,Appeal allowed.,"Cory, writing for the majority, finds that the mother should not be held liable in the situation because of the policy implications.  They employ the
Kamloops
test to determine if a duty of care should be owed.  It has two parts:
Is the relationship between the two parties close enough to create a reasonable duty?
Are there any public policy implications that should negate or limit the scope of the duty?
They find that the first part is satisfied; however the public policy implications negate the duty.  They state that there are two main reasons for this: it would violate the privacy and autonomy of women, and it is impossible to judicially define a reasonable standard of conduct for pregnant women.
McLachlin, in a concurring judgment, states that another main reason why this duty cannot be imposed is that it would violate pregnant women's rights under the
Charter
– specifically liberty and equality.  They would lose their liberty, and not be treated equally with other women in society.
Major, in the dissent, states that in order for the public policy implications to negate the duty they must add new restrictions on what the woman can do.  He says that this is not the case, because she had a duty of care to everyone else on the road, and extending that to the foetus would not change the reasonable standard of her conduct.  He says that this case deals specifically with pregnant women driving automobiles, and if the creation of duty imposed a limitation on her actions that was not there previously then the outcome would be different.  He uses the example with another pregnant woman in the car – if the same outcome occurred, then there is no question that the other woman's foetus could sue her for negligence.  He agrees that the
Kamloops
test applies, but says that the policy implications here do not negate the duty.","Pregnant women do not owe a duty of care to the foetus in their womb.
The test to determine if a duty of care is owed has two parts:
Is the relationship close enough to create a reasonable duty?
Are there public policy grounds to negate or limit the scope of the duty?
Is the relationship close enough to create a reasonable duty?
Are there public policy grounds to negate or limit the scope of the duty?"
ANTHROPIC.claude-3-opus-latest,Calder et al. v British Columbia (Attorney General),"The plaintiffs, representatives of the Nisga'a Nation, sought a declaration that they had Aboriginal title to certain lands in British Columbia. The action was dismissed at trial and the Court of Appeal, on the ground that the Nisga'a's Aboriginal title was extinguished by colonial proclamations and ordinances before British Columbia joined Confederation in 1871.",Whether the Nisga'a Nation has existing Aboriginal title to the lands in question.,"The Supreme Court of Canada was evenly split, with three judges ruling in favor of the Nisga'a, three against, and one dismissing the appeal on a procedural point. As a result, the Court of Appeal's decision was upheld, and the Nisga'a's claim was dismissed.","The three judges in favor held that the Nisga'a had established Aboriginal title, which had not been extinguished by colonial laws. The three dissenting judges held that whatever title the Nisga'a may have had was extinguished. The seventh judge dismissed the appeal because the Nisga'a had not obtained permission from the government to sue.","Aboriginal title can survive British Columbia's entry into Confederation, and can only be extinguished by clear and plain legislation or treaty. The Court also affirmed the legal existence of Aboriginal title in Canada as an independent legal right, distinct from treaty rights.","The appellants are representative of the Nishga Tribe of British Columbia.  They claim that the aboriginal title over a piece of land in British Columbia that had been present before Confederation had never been extinguished, and that the tribe therefore still had title to the land.  This claim was denied at trial and upheld at appeal.","Do the alleged aboriginal land claims exist?
If the claims exist, were they extinguished?",Appeal dismissed.,"At trial and upon initial appeal the courts decided that if there ever was aboriginal title, it was surely extinguished upon confederation.  The Supreme Court holds that aboriginal title definitely exists, however they were split over whether or not it had been extinguished.  The majority decided that it has been extinguished by virtue of the government's exercise of control over the lands, and therefore the appeal is dismissed.  However, the dissenting judges disagree and state that more must be present to prove that the lands were extinguished.  They say that the provincial government did not have any constitutional right to deal with the land of the aboriginals, and that their predecessors before confederation did not do anything that could amount to extinguishing the lands.","Recognition of aboriginal title.
Aboriginal land claims are extinguished once government exercises control over the lands."
ANTHROPIC.claude-3-opus-latest,British Columbia v British Columbia Government Service Employees' Union (Re Meiorin),"Tawney Meiorin, a female firefighter, was dismissed from her job for failing a running test imposed by the British Columbia Government. The test was one of a series of fitness tests developed in response to a perceived decline in the fitness of forest firefighters.",Whether the aerobic standard imposed constitutes discrimination on the basis of sex under the British Columbia Human Rights Code.,"The Court allowed the appeal, finding that the aerobic standard discriminated against women.","The Court established a unified test for determining if a prima facie discriminatory standard is a bona fide occupational requirement (BFOR). The employer must establish that: (1) it adopted the standard for a purpose rationally connected to the performance of the job, (2) it adopted the standard in an honest and good faith belief that it was necessary for the fulfillment of that legitimate work-related purpose, and (3) the standard is reasonably necessary to the accomplishment of that legitimate work-related purpose. To show the standard is reasonably necessary, it must be demonstrated that it is impossible to accommodate individual employees sharing the characteristics of the claimant without imposing undue hardship upon the employer.","A discriminatory standard can only be justified as a BFOR if the employer can prove that the standard meets the requirements of the unified test, including demonstrating that the standard is reasonably necessary and that accommodating the claimant would impose undue hardship.",,,,,
ANTHROPIC.claude-3-opus-latest,DBS v SRG; LJW v TAR; Henry v Henry; Hiemstra v Hiemstra,I don't know,I don't know,I don't know,I don't know,I don't know,"Parents had three children in the course of their ten year common law relationship.  The father had sole interim custody after separation but then the parties entered into an informal shared custody arrangement where neither party paid support.  Three years later the mother brought an action in Alberta for retroactive and ongoing support.  The chambers judge awarded her prospective support but not retroactive.  The Court of Appeal allowed her appeal, but found no blameworthy conduct or willful failure to disclose on the part of the father.
Three children were born in the course of a common law relationship. After separation the children lived with the mother, and some months later the father paid $150 in child support pursuant to a maintenance agreement which was increased to $300/month following a consent order.  The mother brought an action for retroactive support.  The father had low income and high access costs and resisted the action.  The chambers judge held retroactive support would constitute hardship.
Parents married in 1984 and divorced in 1991. After separation the two children lived with their mother and a divorce judgment ordered the father to pay $700/month in child support.  In 2000 the mother signaled an intention to request increased support.  The father voluntarily increased his payments, but still below the table amount.  The mother was unaware that his income had increased dramatically as they lived in different cities.  At chambers, the judge granted her application for retroactive support based on the table amount, which was upheld by the Court of Appeal in a 2-1 judgment.
Parents divorced in 1996.  The children lived with the father, then one of the children moved to lived with the mother.  The father had a lot more income and the mother asked for an increase of support but the father rejected the request.  The mother was hesitant to take the case to court because earlier proceedings had caused a rift between the mother and children.  The chambers judge held that this was an appropriate circumstance for a retroactive award, and he calculated it from January 1, 2003 onward, to be paid in the amount of $500/month, as a ""reasonable compromise"" that best fit the situation of the parties.  The Court of Appeal upheld the decision.
All of these proceedings were merged before the Supreme Court.",Who is entitled to retroactive child support?,"The appeals in
DBS
and
TAR
should be allowed and the decisions of the chambers judges restored.  The appeals in
Henry
and
Hiemstra
should be dismissed.","Justice Bastarache, writing for the majority, held that children are entitled to child support from both parents commensurate with their income.  To prevent liability for retroactive support, any changes in income should be reported to the custodial parent.  If this is not done and an application is brought to enforce a change, four factors should be analysed to see if retroactive support is warranted:
Undue delay: does the recipient have a reasonable excuse for not seeking support earlier?
Any voluntary, intentional choice not to apply for an increase will militate against retroactive support.  There is a balancing here; a child should not be punished for a poor choice of the parent.
Was there blameworthy conduct on the part of the payor?
This is interpreted broadly; anything that privileges the payor's interests over his/her children's right to an appropriate amount of support.
Could the payor have reasonably believed that they were discharging their support obligations?
The more significant a change in income, the more likely a court will find a payor's behaviour blameworthy if they do not proactively disclose.
Need of child/benefit: would the child benefit from retroactive award based on their needs/circumstances?
If a child's needs are being met by the current support, this will militate against a retroactive award.
Would a retroactive award cause hardship to payor?
This is a distinct element from the
s. 10
undue hardship test.
Alternative payment arrangements, such as paying a sum over a period of time, should be considered.
Any voluntary, intentional choice not to apply for an increase will militate against retroactive support.  There is a balancing here; a child should not be punished for a poor choice of the parent.
This is interpreted broadly; anything that privileges the payor's interests over his/her children's right to an appropriate amount of support.
Could the payor have reasonably believed that they were discharging their support obligations?
The more significant a change in income, the more likely a court will find a payor's behaviour blameworthy if they do not proactively disclose.
If a child's needs are being met by the current support, this will militate against a retroactive award.
This is a distinct element from the
s. 10
undue hardship test.
Alternative payment arrangements, such as paying a sum over a period of time, should be considered.
Turning to how far back retroactive payments should go, it turns on the conduct of the parents.  If there was no blameworthy behaviour, the retroactivity should go to when the custodial parent informs the payor that they are seeking additional support.  Generally there will be a limit of 3 years.  For blameworthy parents, the retroactivity should continue to when the support should have changed and did not, without limit.
As to the amount of a retroactive payment, the court should follow the
Guidelines
, but the court has broad discretion to craft a remedy that would be fair having regard to all the circumstances, including hardship on the payor.
Applying this to the cases...
This was an initial application for child support.  The parents had a shared custody arrangement that thought that meant no child support was payable (see
Contino v Leonelli-Contino
).  The incomes of the parents were relatively equal and due to the shared custody any money going to one household would simply be removed from the other.  Due to the lack of blameworthy conduct and the lack of benefit to the children, no retroactive support was awarded.
The father from whom support was being sought was low income (~$23,000/year) and he was supporting a second family.  Any retroactive award would cause his household hardship.  The access costs for him were also high.  Because of the lack of blameworthy conduct, the hardship a retroactive award would cause, and the fact that the standard of living in the custodial household was higher, no retroactive support was awarded.
In this case, the mother had broached the subject with the father but could not afford a lawyer to fight the case.  She was intimidated by her ex-husband and did not know much about his financial situation as he lived in another city.  The husband had had a huge income increase and held it from her, as well as saying that she should have managed her money better to better provide for their kids and that he was paying all he could afford.  Due to the large amount of blameworthy conduct and the large discrepancy in the amount he was paying and the table amount, the court awarded $100,000 in retroactive support.
As in
Henry
, the parties had very different incomes; the father earned more than $100,000K/year, much more than the mother, and he gave no financial support when the need arose.  The mother said she had not wanted to litigate because of the effect it had had on her daughter the last time they litigated.  The court held that the delay of mother was not unreasonable, and the father had no reasonable grounds on which to believe the level of support he was paying was reasonable, and thus the award granted at trial was upheld.
Abella, dissenting in part, had three issues with the decision of Bastarache.
The presumptive starting date of effective notice: the payor has the information on when their income changes, so it is impractical and unrealistic to expect the recipient to keep tabs on the payor’s income; the date should be when the income changes.
The role of blameworthy conduct: the conduct of the payor should be immaterial; the whole obligation depends on the income increase, conduct of the parties is irrelevant.
The three year cutoff: Abella finds this arbitrary - any cutoff of this type should be found in statute, not created by the courts.","Retroactive child support orders should no longer be rare or difficult to obtain.
Established the framework for assessing claims where there is a large, undisclosed swing in income.
Can the payor say that they reasonably believed they were discharging their child support obligation?
Children are entitled to support from both parents commensurate with their ability to pay.
Can the payor say that they reasonably believed they were discharging their child support obligation?
This case is sometimes referred to as the ""don't-ask-don't-tell"" case, as the
Federal Child Support Guidelines
do not require payors to update their income information each year, merely that the paying parent make disclosure at least once a year upon request of recipient parent (
s. 25
)."
